4.46257059084e-10	1.81730241966e-09	4.25736945697e-10	1.18388643333e-09	4.66848781855e-09	3.97183264056e-09	6.0700605653e-10	7.99685817565e-10	1.00685637605e-09	8.38055957963e-10	6.55573095809e-11	6.19486550946e-09	-3.00879321458e-10	1.3520744524e-09	-5.24009280412e-09	6.21657303412e-09	2.39021313853e-09	3.1125797495e-09	-1.43160783228e-09	-4.27859747631e-09
-7.46366857207e-10	-1.76765296844e-10	-6.88254397918e-10	1.34628086457e-10	7.76292252702e-10	-5.63007800103e-11	4.56633925117e-10	-5.01938601793e-10	4.90195128933e-09	4.62796911904e-10	8.0051204554e-10	-1.25296550912e-09	7.22727822033e-10	-7.01601693409e-11	1.91393862564e-11	7.83820508499e-10	5.71717895248e-10	5.19956300238e-10	5.67904168136e-10	-6.08698869087e-10
1.86330131879e-10	2.68742961218e-09	2.28378926881e-10	-6.20918150229e-10	-5.44285727599e-10	5.05544162088e-10	-7.54884321719e-10	2.90660551183e-10	-1.24307009131e-09	6.45300479718e-10	-1.52005052989e-09	1.28338673022e-10	4.2337483519e-10	-4.32365565572e-09	9.45698186428e-10	1.16747900236e-09	-4.12553845253e-11	-5.73136205162e-09	7.90763010627e-11	-5.11719944196e-10
6.90805815329e-11	-3.78673967183e-11	-7.54011228454e-11	2.52501825004e-10	8.63205285029e-10	-1.33241218059e-09	7.09097294771e-11	1.98703853371e-09	2.27498755945e-10	-1.20960363947e-09	2.55135690352e-10	9.21756948546e-10	-5.5887499073e-09	5.76913627981e-10	-5.29106369829e-10	-2.90101775935e-10	1.53036994188e-09	9.42579125862e-10	-2.11657691374e-09	-3.66058272583e-09
2.97352170664e-10	1.64991631468e-09	6.32580210436e-10	1.68880120999e-09	1.95672655856e-09	6.85138668022e-10	-2.25323071312e-09	-1.00665853431e-09	1.47414558338e-09	1.59333590766e-09	3.72695381501e-11	-2.20844431631e-09	-3.36592864691e-09	9.86899006961e-10	2.21087770313e-09	2.47026266109e-09	4.29880742114e-10	4.85243401016e-10	7.82848730285e-10	-4.42589631611e-10
-1.23420573761e-09	1.38559919094e-09	-7.31782134888e-10	-1.87834703347e-09	3.75048969659e-09	2.83491385922e-09	-6.28985885598e-09	1.56599833101e-09	1.72451197766e-09	2.71503108884e-09	-6.00720362343e-09	-2.64220756385e-10	-3.41130967918e-09	-2.86279916439e-10	-1.80711390296e-10	2.15214024379e-09	-2.98675195687e-10	-3.55122620199e-09	-1.17351262041e-09	-1.69026370678e-09
-4.21080448287e-10	2.63602761841e-09	6.78400613463e-10	-4.08126143991e-10	1.32996580415e-09	-5.57491031117e-09	-1.23628440818e-09	6.9316946627e-10	1.6211090248e-09	3.5738409454e-10	-8.33594027139e-10	-1.38695221974e-09	3.2781624637e-11	1.89041271526e-09	-2.3188791165e-10	-6.59772847467e-10	3.28450400211e-09	-1.14666631745e-09	-1.56087254233e-09	-1.09928477432e-09
-5.52768886219e-10	2.96683150269e-10	5.90695492519e-10	5.49079115508e-11	9.4617036428e-10	-4.20463885931e-09	-5.74261860287e-10	2.58494448069e-10	-5.49140066752e-10	1.03003328089e-09	-6.12420281154e-10	1.50255516362e-10	9.88068515895e-10	3.01810049175e-10	-3.71038366698e-10	-1.25808785612e-09	-4.14440037844e-09	1.53770551847e-10	-6.13012862694e-10	-2.24566060192e-10
6.76804057242e-10	-6.76254385823e-09	2.74663694566e-11	-1.07551259565e-10	5.66906299682e-10	2.54551546508e-10	3.00271141285e-10	7.34346139453e-10	-2.11684766938e-10	-1.1631592356e-09	3.95369084694e-11	7.87018228365e-10	3.68642810722e-10	-2.1445323295e-09	1.87382248606e-10	-4.34084906908e-10	-3.44136852348e-09	-2.58754861981e-09	-1.21322119018e-10	5.25977095212e-10
-1.55803558943e-09	5.67732361123e-10	1.49677448213e-09	1.73435776851e-09	-1.23011600905e-10	2.2133073152e-10	-4.87309026465e-10	-9.35133748214e-10	1.98662353235e-09	1.68372005227e-09	-8.46172576452e-10	-9.30490018369e-10	5.96526916752e-09	-4.96193419686e-10	2.229445073e-09	-8.82918904654e-10	4.8353954174e-10	5.59692647784e-09	-1.67629896075e-10	-5.65636870675e-10
