5.162766893110963817e-01	-2.809571567268660530e-01	3.891682214130783302e-01	-4.375773724420134458e-02	1.047768764403914366e-01	7.210614941773696440e-02	7.299158100694390638e-01	1.889420961846285107e-01	7.675528611190072237e-01	5.931719280326234189e-01	2.047853542946176941e-01	8.311995540150115547e-01	3.012879787870142434e-01	2.085697638135549925e-01	4.286324873630081161e-02	4.588451432587060674e-01	-1.992162246430208630e-02	5.655798621294789719e-01	1.240379396291146213e-01	1.055469314781364520e+00
7.744396484208099229e-01	-1.358146714994274418e-01	5.357342306515808228e-02	-3.793099688722577634e-01	6.139942351657247110e-01	3.496535017051166649e-01	2.666074363716820494e-01	7.970665954774122097e-01	5.177369390850002917e-01	-9.946441494325990174e-02	3.546121268987656450e-01	7.964075511569046473e-01	5.868072781670699012e-01	2.035180113801870194e-01	8.015423234201847491e-02	1.777156415599424055e-01	3.500697638615735130e-01	5.017709956943507965e-01	5.560592707861735651e-01	2.020159483441295312e-01
-1.305508210470039399e-01	3.678885307640855085e-01	8.632569765887516677e-01	6.531832519608820053e-01	8.890414663367788295e-01	2.053982504756245164e-01	1.642756864215652035e-01	-1.976761464334759466e-01	5.138946078488400016e-01	3.075993396962277138e-01	5.206603402848988815e-02	-5.118417970234047099e-01	-2.752743467693799864e-02	1.122403514909326994e+00	2.099083335271396955e-01	1.791315748788754880e-01	1.914663458497324056e-01	-4.111099305128944614e-01	4.021858057699987388e-01	9.204612340215714283e-01
8.204113727844162263e-01	3.793717567603317464e-01	7.851359859973400246e-01	4.978653267898535684e-01	4.372240706907566943e-01	-9.624483233963065931e-02	6.939373975209461864e-01	3.377262872287922768e-01	-8.873476657047724148e-02	1.204581701584921671e-01	1.564214469162912013e-01	4.915351468728834106e-01	-5.196003064332586907e-02	4.841395194654048439e-01	1.195462746645631902e-01	9.131250488422389955e-01	6.872813497752382483e-01	1.055873973274383149e+00	3.604956209033992054e-01	9.382905302183185137e-02
5.005001289302042355e-01	7.719660514598155610e-01	7.676753137719128928e-01	5.911662087999072258e-04	-2.444455537557729263e-01	-3.285260364688059043e-01	6.154745543243219652e-01	1.182138561352641837e+00	3.285658768297030630e-01	2.893509080603549055e-01	-6.575324745798256931e-03	3.008266078801190568e-01	-2.758178148436341015e-01	1.021891383909205642e+00	-6.725298039762579727e-02	-1.263177645776164260e-01	-4.630340563747059046e-01	5.650711428951676885e-01	4.586446547012415498e-01	5.133328578233048445e-01
3.797993983451591893e-01	6.504661358833010443e-01	-6.980301454806855932e-02	1.732616869948979677e-01	7.564873125522691977e-01	3.716473224172096579e-01	6.049679096978379800e-01	1.743650024478858307e-01	4.761556508758827966e-01	4.364600438651112801e-01	-2.506993297877057603e-01	1.836617653951102824e-01	1.456827388962224634e-01	4.209841845460982057e-01	7.884202776092451292e-02	1.573557851400787244e-01	5.987223792706942715e-01	-3.163769620842972197e-01	4.410745140719455892e-01	5.702155457881097345e-01
1.172430825022206802e-02	7.273829663470684492e-01	-3.575130631467116071e-02	5.374397805582944443e-01	7.357700926869259472e-01	4.459855164198630040e-01	-1.346121694418040901e-03	2.605558834663895817e-01	8.074716484914676862e-01	6.469140519257362554e-01	4.201015911652709045e-01	3.218085376027655098e-01	6.062802710076106161e-01	2.547178911939640966e-01	5.269130320913004706e-01	-2.222102117008422362e-01	3.644792440904596753e-01	2.581513924156892958e-01	-2.670329544514610937e-02	9.467070438317000125e-01
2.705805031192037857e-01	8.106013369209493780e-01	6.724807658353640916e-01	-1.458763033917830909e-01	2.016027998005870125e-01	4.842877088158790699e-01	-3.022415147723166162e-02	2.223422843752762001e-01	4.142481797477002292e-01	4.562214288237289028e-01	1.424184025108188867e-01	3.787563224369002723e-01	2.508518352973038712e-01	1.145787879502479373e-01	6.337612782933046418e-01	4.111522510409074682e-01	6.996239185848080432e-03	5.817837778717613872e-01	4.997697409084151943e-01	1.047400917809962362e+00
4.554473815465572284e-01	-1.723113026998958353e-02	4.637258009246230106e-01	4.793575820152619349e-02	3.569860785863149810e-01	5.182886843634670893e-01	4.233984004720783845e-02	1.184901074732107734e-01	-1.092317267326652214e-01	3.582649358495493264e-01	4.327650745698729540e-01	2.459606188903063761e-01	9.195707027292636671e-01	5.329937289753449159e-01	-4.923609564449406284e-02	1.055438336159541413e+00	2.481579976010183930e-01	8.064883582344146706e-01	9.428218505613856770e-01	9.400730204612837981e-02
3.273468593121450221e-01	4.827740627454307765e-01	3.226582436414876520e-01	4.470100981632553205e-01	5.700283977800117974e-01	4.667507025976346813e-01	1.571726571544513895e-01	4.251582984867327553e-01	5.532203088102849442e-01	2.379273730728008740e-01	2.494377954796399011e-01	2.986575104154944871e-01	3.794469431005682569e-01	2.743889568203995433e-01	3.095665474765855740e-01	3.323419124132004909e-01	6.908826998767625405e-01	2.511439297451898423e-01	2.391228750390710645e-01	3.709900836690710468e-01
1.150991167798155225e-02	4.476282459439238082e-01	6.079388237353298141e-01	1.563559033552508748e-01	3.539643064526764582e-01	1.406911159708922332e-01	1.002504404518888281e-01	4.199643771604317233e-01	5.598927121630576931e-01	2.595939011641111849e-01	-8.019437126681783212e-02	7.860572330412211040e-01	2.756529694237558892e-01	2.628545711875189261e-01	5.649732238641870241e-01	1.767929289920537050e-01	6.265833011173709277e-01	3.461645178871001760e-01	5.607438973881538891e-01	-6.529935858220370370e-02
1.382797804187860802e-01	1.899812984639845659e-01	-4.224241287366669456e-02	7.434852047494037164e-01	2.671302524253151844e-01	7.650669369533491526e-01	6.478651713288876568e-01	3.681133191722370523e-01	3.771972950692184523e-01	1.193902891369519770e+00	5.685758931894326906e-01	1.108766651012656895e-01	3.352446750623738758e-01	7.563610276679490207e-02	7.021991531136604348e-01	6.315657555068278084e-01	-2.685166106875592207e-01	-3.707827578713170785e-02	6.090283523156820866e-01	1.553327101411824396e-01
