-6.244795357190409124e-01	-2.518008094738051206e-01	-6.250737816245287570e-01	7.226861755701498025e-01	1.258060712962488954e-02	-2.804629227639172107e-01	-7.443059884663885684e-02	2.787046954014680833e-01	1.383582101503115225e-01	4.645326306534215965e-01	5.874077642375015451e-02	-4.679327313052250026e-01	-1.997316603839300875e-01	1.556862753991034576e-01	1.677290155866577315e-01	-5.490733876943103553e-01	-3.453264417961139365e-01	-1.525248840632738301e-01	1.769173931941207534e-01	2.933865968247304987e-02
4.160358026774462203e-01	-2.529218414795831871e-01	5.768448570177272527e-01	-4.256946459370752195e-02	-1.855713310075338962e-01	2.484882656325866912e-01	-1.945915296472032763e-01	-9.159153653723725932e-03	-4.431313879041273718e-01	-1.915198564496668476e-01	2.648704344495818597e-01	-5.730392850895185131e-01	1.470508644600630466e-01	1.663230931486039677e-01	-3.780447916941780950e-01	1.632068193675293008e-03	-4.082552859045160965e-01	3.818521917881597116e-01	2.210798242226245103e-01	2.927326379654223154e-01
4.736922768180011900e-01	-1.194967846702711667e-01	-2.450241492793743259e-01	-5.557681899024611294e-01	8.180011760863886705e-02	-2.564922012204441937e-01	2.273487858261395433e-01	4.824989649523790669e-02	-6.873869814548586588e-01	1.042577880276959329e-01	5.895828531817078888e-01	8.402483734427665940e-01	1.938637348601050248e-01	9.347607137978994896e-01	-1.124103332580592557e-01	-8.824717630954104219e-02	1.048048691400275123e-01	-2.832867659266898319e-01	-4.907999109622070422e-01	-9.827446380740171294e-01
-2.931963466311022226e-01	3.046251333374768167e-01	6.443365090805122097e-01	-3.953265539186449906e-02	8.541342216193825720e-02	3.904984363004608272e-01	2.192686485844515532e-01	6.673644698107044082e-01	5.657468248702781644e-01	4.820410571307764958e-02	3.559454786235736745e-01	3.522657996097864341e-01	4.461243757684941330e-02	-4.613526713235790444e-01	7.102028788348135890e-02	2.953136716705808199e-02	6.665697422754758295e-01	4.408916037494762796e-01	3.195393607322188356e-01	2.612988588528003531e-01
-3.947714730979444697e-01	-6.145742203639489309e-01	-4.309327705575967116e-01	5.981845385009493254e-01	-3.014551690849596663e-02	-2.771768418850698024e-01	1.640216044543948287e-02	-3.134159226772113005e-01	5.361647671499523149e-01	-4.156774407241103364e-01	2.363971400657765565e-01	-1.518179369348454377e-01	2.904233596105806892e-01	1.826218080712307956e-01	-3.599366861865860301e-01	6.056878246131089938e-01	1.764086313486739888e-01	-1.280741594796347860e+00	-1.704998633561855270e-01	-9.886684020943915796e-02
4.809112290649908417e-01	-3.342909309122173434e-01	1.954617713629588083e-01	2.856514168785213026e-01	-2.403550198253077974e-01	-5.810858782520120919e-02	2.424579880842230376e-02	8.158130786489347086e-01	-2.491881591422196174e-01	2.411411733241954347e-01	2.045383808941023673e-01	4.417444884174340225e-02	2.589484296437420396e-01	3.255187398485026029e-01	2.270570294128585603e-02	-3.549579183657757819e-01	-7.761505992614990690e-02	1.766244934658447140e-03	2.136267913736197843e-02	-7.235109251512217288e-02
2.338663490132508738e-01	-2.686530503603766218e-01	4.676825297158765937e-01	1.433510709333791766e-01	6.899431892192257887e-02	5.521504171311469172e-02	-2.230023056836579962e-02	-6.608234098758576647e-02	-2.300519215952422647e-01	-3.911829635994080734e-01	-8.505685541261716331e-02	-3.114141632819094063e-01	6.266269995899766132e-02	1.212836081672423183e-01	3.756659657548695463e-01	-5.025726603058311426e-01	-1.269021691532641050e-01	-3.199212658035831963e-02	-5.451347773726713392e-02	2.906773802941821638e-01
-6.604880269444108887e-01	-5.131747089398926986e-01	-4.688232016555192172e-01	6.084885169002911959e-02	-1.694781023510757156e-01	-2.884776835367425241e-01	3.207872430475340320e-01	3.626339242247414441e-01	-1.263536416426360998e-01	2.430741236528424221e-01	1.590756902245865356e-01	-1.897329067910174805e-01	-6.054143985783610321e-02	1.686665797880853856e-01	2.907348180135471138e-01	-1.877503692309097083e-01	-2.175494256806007748e-02	4.990610906160342086e-01	1.013638861556185045e-01	1.337251712117002722e-01
2.416140759510304048e-01	2.027559628017064630e-01	3.918672309542275412e-01	9.413532659813277359e-01	-5.014900051780359774e-02	-8.394747987982825732e-02	2.443512679211948535e-01	1.013556255468485434e-01	4.685265607584433445e-01	-2.951966370961541242e-01	6.193031021306033210e-03	2.260757229295254356e-01	-1.481038407488323438e-01	3.272413226292146260e-01	3.933106494934430347e-02	6.970043045285522210e-01	4.464214691898137355e-01	-6.573737126309840972e-01	5.803354852489593929e-01	4.254664173379325010e-01
1.230408963255019139e-01	-1.607901286885773384e-01	1.765366498111572702e-01	6.533049536556330417e-02	1.712081019213751165e-01	1.269666647574072549e-01	-3.041432037392125670e-02	-8.059752869290448540e-03	2.903717062309783478e-02	-2.001207160782537131e-01	-1.467599067284205139e-01	3.693925488550475929e-03	-1.097941954321031144e-01	-9.999308544176717384e-02	-7.464368956192560765e-03	-1.571357762266847868e-01	-1.324830175650446862e-01	-1.258986515297790508e-02	4.056317320070993511e-04	4.896605881195135318e-02
